NAME,GEO_ID,B19013_001E,B19013_001M,NAME,B19013_001EA,B19013_001MA,zip code tabulation area
35660,8600000US35660,33463,3767,35660,null,null,35660
35677,8600000US35677,41250,8300,35677,null,null,35677
35749,8600000US35749,83457,7009,35749,null,null,35749
35179,8600000US35179,43757,3354,35179,null,null,35179
35184,8600000US35184,41461,3951,35184,null,null,35184
35205,8600000US35205,34399,3679,35205,null,null,35205
35208,8600000US35208,34755,3839,35208,null,null,35208
35212,8600000US35212,29220,5778,35212,null,null,35212
35222,8600000US35222,53034,6658,35222,null,null,35222
35234,8600000US35234,24228,2560,35234,null,null,35234
35007,8600000US35007,69691,3678,35007,null,null,35007
35016,8600000US35016,45435,3566,35016,null,null,35016
35006,8600000US35006,41540,6970,35006,null,null,35006
35014,8600000US35014,46828,8404,35014,null,null,35014
35019,8600000US35019,31500,11467,35019,null,null,35019
35023,8600000US35023,49570,4708,35023,null,null,35023
35040,8600000US35040,63501,3834,35040,null,null,35040
35054,8600000US35054,49133,5782,35054,null,null,35054
35057,8600000US35057,49605,5562,35057,null,null,35057
35070,8600000US35070,31429,5564,35070,null,null,35070
35079,8600000US35079,51406,4889,35079,null,null,35079
35098,8600000US35098,36971,10209,35098,null,null,35098
35143,8600000US35143,55769,17551,35143,null,null,35143
35146,8600000US35146,65907,11366,35146,null,null,35146
35204,8600000US35204,21929,2020,35204,null,null,35204
35207,8600000US35207,23170,2368,35207,null,null,35207
35217,8600000US35217,31134,4541,35217,null,null,35217
35404,8600000US35404,39574,2718,35404,null,null,35404
35405,8600000US35405,52407,2615,35405,null,null,35405
35406,8600000US35406,89260,8402,35406,null,null,35406
35443,8600000US35443,14474,3951,35443,null,null,35443
35464,8600000US35464,16667,7837,35464,null,null,35464
35474,8600000US35474,49334,6442,35474,null,null,35474
35545,8600000US35545,31042,11772,35545,null,null,35545
35546,8600000US35546,38566,7239,35546,null,null,35546
35572,8600000US35572,29205,10953,35572,null,null,35572
35575,8600000US35575,41563,7933,35575,null,null,35575
35580,8600000US35580,39777,4481,35580,null,null,35580
35586,8600000US35586,28905,2108,35586,null,null,35586
35592,8600000US35592,43868,9124,35592,null,null,35592
35593,8600000US35593,39130,3412,35593,null,null,35593
35603,8600000US35603,52205,2645,35603,null,null,35603
35616,8600000US35616,39934,5162,35616,null,null,35616
35630,8600000US35630,32702,2856,35630,null,null,35630
35674,8600000US35674,49532,3767,35674,null,null,35674
35748,8600000US35748,62313,13837,35748,null,null,35748
35757,8600000US35757,91819,6471,35757,null,null,35757
35824,8600000US35824,87813,26384,35824,null,null,35824
35975,8600000US35975,-666666666,-222222222,35975,-,**,35975
35950,8600000US35950,38147,3186,35950,null,null,35950
35953,8600000US35953,44315,10058,35953,null,null,35953
35967,8600000US35967,40063,4673,35967,null,null,35967
35979,8600000US35979,33902,19309,35979,null,null,35979
35987,8600000US35987,46090,8545,35987,null,null,35987
35988,8600000US35988,42298,7466,35988,null,null,35988
35049,8600000US35049,41477,9399,35049,null,null,35049
35051,8600000US35051,46315,4464,35051,null,null,35051
35060,8600000US35060,-666666666,-222222222,35060,-,**,35060
35115,8600000US35115,39712,4805,35115,null,null,35115
35116,8600000US35116,64950,8152,35116,null,null,35116
35120,8600000US35120,60100,5183,35120,null,null,35120
35160,8600000US35160,33757,2329,35160,null,null,35160
35171,8600000US35171,50057,13547,35171,null,null,35171
35175,8600000US35175,51087,11403,35175,null,null,35175
35968,8600000US35968,37778,6597,35968,null,null,35968
35989,8600000US35989,35536,9017,35989,null,null,35989
35083,8600000US35083,35092,4810,35083,null,null,35083
35094,8600000US35094,59097,6417,35094,null,null,35094
35125,8600000US35125,40700,4839,35125,null,null,35125
35128,8600000US35128,50101,8311,35128,null,null,35128
35135,8600000US35135,52656,9426,35135,null,null,35135
35173,8600000US35173,81776,4943,35173,null,null,35173
35459,8600000US35459,37197,11668,35459,null,null,35459
35460,8600000US35460,20753,3109,35460,null,null,35460
35480,8600000US35480,80500,31731,35480,null,null,35480
35552,8600000US35552,31477,18575,35552,null,null,35552
35559,8600000US35559,-666666666,-222222222,35559,-,**,35559
35563,8600000US35563,36323,5048,35563,null,null,35563
35570,8600000US35570,38673,3514,35570,null,null,35570
35571,8600000US35571,36786,10527,35571,null,null,35571
35576,8600000US35576,40662,2664,35576,null,null,35576
35594,8600000US35594,37239,3896,35594,null,null,35594
35613,8600000US35613,74100,5246,35613,null,null,35613
35614,8600000US35614,37396,7124,35614,null,null,35614
35650,8600000US35650,45010,5072,35650,null,null,35650
35671,8600000US35671,31507,28765,35671,null,null,35671
35673,8600000US35673,53811,6622,35673,null,null,35673
35740,8600000US35740,33177,6379,35740,null,null,35740
35750,8600000US35750,45158,3783,35750,null,null,35750
35903,8600000US35903,34409,3286,35903,null,null,35903
35754,8600000US35754,52032,8895,35754,null,null,35754
35811,8600000US35811,61055,3381,35811,null,null,35811
35901,8600000US35901,37260,3318,35901,null,null,35901
35954,8600000US35954,40022,4240,35954,null,null,35954
35958,8600000US35958,50909,15264,35958,null,null,35958
35961,8600000US35961,38080,5422,35961,null,null,35961
35971,8600000US35971,39103,7135,35971,null,null,35971
35751,8600000US35751,18304,8240,35751,null,null,35751
35771,8600000US35771,40263,7286,35771,null,null,35771
35806,8600000US35806,71900,8489,35806,null,null,35806
35808,8600000US35808,76750,9883,35808,null,null,35808
35951,8600000US35951,34483,4196,35951,null,null,35951
35957,8600000US35957,38782,5160,35957,null,null,35957
35963,8600000US35963,26587,11416,35963,null,null,35963
35972,8600000US35972,67537,36552,35972,null,null,35972
35973,8600000US35973,31721,4846,35973,null,null,35973
35022,8600000US35022,60249,5619,35022,null,null,35022
35036,8600000US35036,16029,8253,35036,null,null,35036
35043,8600000US35043,91875,12594,35043,null,null,35043
35058,8600000US35058,39078,4569,35058,null,null,35058
35061,8600000US35061,41711,10064,35061,null,null,35061
35062,8600000US35062,44179,5194,35062,null,null,35062
35074,8600000US35074,-666666666,-222222222,35074,-,**,35074
35077,8600000US35077,38133,3653,35077,null,null,35077
35080,8600000US35080,83933,3626,35080,null,null,35080
35089,8600000US35089,28189,3056,35089,null,null,35089
35091,8600000US35091,77218,14979,35091,null,null,35091
35096,8600000US35096,51010,5208,35096,null,null,35096
35112,8600000US35112,97966,58466,35112,null,null,35112
35126,8600000US35126,64098,5073,35126,null,null,35126
35130,8600000US35130,39677,8742,35130,null,null,35130
35133,8600000US35133,46573,5126,35133,null,null,35133
35151,8600000US35151,38438,9070,35151,null,null,35151
35172,8600000US35172,33638,5985,35172,null,null,35172
35178,8600000US35178,47782,14939,35178,null,null,35178
35183,8600000US35183,53519,7150,35183,null,null,35183
35210,8600000US35210,44975,9814,35210,null,null,35210
35211,8600000US35211,30941,2018,35211,null,null,35211
35214,8600000US35214,45820,3902,35214,null,null,35214
35242,8600000US35242,88167,4107,35242,null,null,35242
35470,8600000US35470,13506,2975,35470,null,null,35470
35481,8600000US35481,27702,6071,35481,null,null,35481
35504,8600000US35504,46597,3620,35504,null,null,35504
35555,8600000US35555,38070,5039,35555,null,null,35555
35581,8600000US35581,31381,6806,35581,null,null,35581
35582,8600000US35582,36795,4641,35582,null,null,35582
35611,8600000US35611,35651,2841,35611,null,null,35611
35620,8600000US35620,49144,4753,35620,null,null,35620
35621,8600000US35621,38333,13415,35621,null,null,35621
35755,8600000US35755,40417,11061,35755,null,null,35755
35773,8600000US35773,52488,7945,35773,null,null,35773
35802,8600000US35802,66399,3649,35802,null,null,35802
35805,8600000US35805,23886,2123,35805,null,null,35805
35904,8600000US35904,35674,2697,35904,null,null,35904
35980,8600000US35980,39282,4989,35980,null,null,35980
35031,8600000US35031,36813,6094,35031,null,null,35031
35956,8600000US35956,49030,5927,35956,null,null,35956
35966,8600000US35966,37600,6404,35966,null,null,35966
35981,8600000US35981,42075,7687,35981,null,null,35981
35010,8600000US35010,36795,3296,35010,null,null,35010
35064,8600000US35064,36211,3972,35064,null,null,35064
35046,8600000US35046,44048,8852,35046,null,null,35046
35053,8600000US35053,40473,7148,35053,null,null,35053
35063,8600000US35063,43633,7529,35063,null,null,35063
35072,8600000US35072,37991,9803,35072,null,null,35072
35078,8600000US35078,43013,3879,35078,null,null,35078
35087,8600000US35087,29221,3394,35087,null,null,35087
35097,8600000US35097,43000,7290,35097,null,null,35097
35119,8600000US35119,-666666666,-222222222,35119,-,**,35119
35114,8600000US35114,80948,13106,35114,null,null,35114
35117,8600000US35117,68438,7824,35117,null,null,35117
35127,8600000US35127,64761,6058,35127,null,null,35127
35136,8600000US35136,39321,4746,35136,null,null,35136
35149,8600000US35149,35590,18621,35149,null,null,35149
35180,8600000US35180,53647,7429,35180,null,null,35180
35188,8600000US35188,57118,14445,35188,null,null,35188
35228,8600000US35228,32399,3314,35228,null,null,35228
36763,8600000US36763,36042,11251,36763,null,null,36763
36767,8600000US36767,24395,9067,36767,null,null,36767
36768,8600000US36768,17308,5672,36768,null,null,36768
36874,8600000US36874,58488,8932,36874,null,null,36874
36875,8600000US36875,50137,13291,36875,null,null,36875
36879,8600000US36879,70625,17372,36879,null,null,36879
36907,8600000US36907,27418,9652,36907,null,null,36907
36033,8600000US36033,33725,6106,36033,null,null,36033
36277,8600000US36277,49808,6226,36277,null,null,36277
36362,8600000US36362,65307,11489,36362,null,null,36362
36541,8600000US36541,51517,2912,36541,null,null,36541
36482,8600000US36482,-666666666,-222222222,36482,-,**,36482
36538,8600000US36538,29151,8448,36538,null,null,36538
36548,8600000US36548,-666666666,-222222222,36548,-,**,36548
36549,8600000US36549,46387,5859,36549,null,null,36549
36550,8600000US36550,-666666666,-222222222,36550,-,**,36550
36560,8600000US36560,38438,9830,36560,null,null,36560
36561,8600000US36561,69088,8969,36561,null,null,36561
36580,8600000US36580,40893,7408,36580,null,null,36580
36618,8600000US36618,46759,3013,36618,null,null,36618
36720,8600000US36720,12863,4180,36720,null,null,36720
36750,8600000US36750,43438,22808,36750,null,null,36750
36769,8600000US36769,28194,6389,36769,null,null,36769
36773,8600000US36773,23750,6739,36773,null,null,36773
36775,8600000US36775,30400,4989,36775,null,null,36775
36786,8600000US36786,18067,6428,36786,null,null,36786
36801,8600000US36801,40437,6189,36801,null,null,36801
36804,8600000US36804,46397,3811,36804,null,null,36804
36830,8600000US36830,52422,4878,36830,null,null,36830
36852,8600000US36852,34850,10172,36852,null,null,36852
36860,8600000US36860,32083,5587,36860,null,null,36860
36870,8600000US36870,56680,3956,36870,null,null,36870
36912,8600000US36912,30417,9029,36912,null,null,36912
36569,8600000US36569,50179,25776,36569,null,null,36569
36921,8600000US36921,-666666666,-222222222,36921,-,**,36921
36922,8600000US36922,35536,18522,36922,null,null,36922
36481,8600000US36481,17917,17198,36481,null,null,36481
36732,8600000US36732,27377,12862,36732,null,null,36732
36849,8600000US36849,-666666666,-222222222,36849,-,**,36849
36006,8600000US36006,50714,8251,36006,null,null,36006
36374,8600000US36374,49938,16530,36374,null,null,36374
36507,8600000US36507,40099,3109,36507,null,null,36507
36919,8600000US36919,29598,6011,36919,null,null,36919
36616,8600000US36616,-666666666,-222222222,36616,-,**,36616
36766,8600000US36766,-666666666,-222222222,36766,-,**,36766
36038,8600000US36038,34821,34570,36038,null,null,36038
36082,8600000US36082,-666666666,-222222222,36082,-,**,36082
36555,8600000US36555,50625,14149,36555,null,null,36555
36052,8600000US36052,52375,39797,36052,null,null,36052
36615,8600000US36615,-666666666,-222222222,36615,-,**,36615
36512,8600000US36512,-666666666,-222222222,36512,-,**,36512
36688,8600000US36688,-666666666,-222222222,36688,-,**,36688
36913,8600000US36913,-666666666,-222222222,36913,-,**,36913
36543,8600000US36543,90524,85361,36543,null,null,36543
36092,8600000US36092,44266,6647,36092,null,null,36092
36273,8600000US36273,47645,8461,36273,null,null,36273
36590,8600000US36590,-666666666,-222222222,36590,-,**,36590
36859,8600000US36859,-666666666,-222222222,36859,-,**,36859
36865,8600000US36865,41250,41105,36865,null,null,36865
36439,8600000US36439,45278,15951,36439,null,null,36439
36112,8600000US36112,-666666666,-222222222,36112,-,**,36112
36321,8600000US36321,40139,5811,36321,null,null,36321
36421,8600000US36421,42988,6323,36421,null,null,36421
36568,8600000US36568,-666666666,-222222222,36568,-,**,36568
36454,8600000US36454,-666666666,-222222222,36454,-,**,36454
36753,8600000US36753,-666666666,-222222222,36753,-,**,36753
36108,8600000US36108,25035,2123,36108,null,null,36108
36256,8600000US36256,50000,8664,36256,null,null,36256
36115,8600000US36115,56406,6768,36115,null,null,36115
36323,8600000US36323,39361,5221,36323,null,null,36323
36528,8600000US36528,79323,7703,36528,null,null,36528
36319,8600000US36319,34185,6860,36319,null,null,36319
36262,8600000US36262,34375,9381,36262,null,null,36262
36279,8600000US36279,53780,9320,36279,null,null,36279
36320,8600000US36320,41915,3705,36320,null,null,36320
36330,8600000US36330,54001,2763,36330,null,null,36330
36401,8600000US36401,28968,4978,36401,null,null,36401
36013,8600000US36013,101008,31071,36013,null,null,36013
36037,8600000US36037,38362,3271,36037,null,null,36037
36039,8600000US36039,44125,6731,36039,null,null,36039
36093,8600000US36093,86104,6581,36093,null,null,36093
36111,8600000US36111,46502,4531,36111,null,null,36111
36203,8600000US36203,52668,3334,36203,null,null,36203
36250,8600000US36250,68654,7791,36250,null,null,36250
36317,8600000US36317,45347,14877,36317,null,null,36317
36318,8600000US36318,34375,11124,36318,null,null,36318
36866,8600000US36866,39773,5935,36866,null,null,36866
36877,8600000US36877,50770,6912,36877,null,null,36877
36901,8600000US36901,23911,12354,36901,null,null,36901
36005,8600000US36005,45982,20317,36005,null,null,36005
36010,8600000US36010,33169,4247,36010,null,null,36010
36027,8600000US36027,34888,3076,36027,null,null,36027
36028,8600000US36028,34926,10997,36028,null,null,36028
36030,8600000US36030,36442,13493,36030,null,null,36030
36034,8600000US36034,37917,8704,36034,null,null,36034
36042,8600000US36042,40104,15723,36042,null,null,36042
36046,8600000US36046,43750,13730,36046,null,null,36046
36054,8600000US36054,58241,7570,36054,null,null,36054
36089,8600000US36089,27160,6690,36089,null,null,36089
36104,8600000US36104,22221,3635,36104,null,null,36104
36105,8600000US36105,31454,3073,36105,null,null,36105
36116,8600000US36116,42606,2739,36116,null,null,36116
36207,8600000US36207,45458,5458,36207,null,null,36207
36260,8600000US36260,40620,6743,36260,null,null,36260
36263,8600000US36263,25455,11383,36263,null,null,36263
36265,8600000US36265,47838,4058,36265,null,null,36265
36267,8600000US36267,-666666666,-222222222,36267,-,**,36267
36305,8600000US36305,60995,2149,36305,null,null,36305
36268,8600000US36268,48278,7939,36268,null,null,36268
36269,8600000US36269,51429,7988,36269,null,null,36269
36303,8600000US36303,40314,1463,36303,null,null,36303
36311,8600000US36311,40598,7844,36311,null,null,36311
36350,8600000US36350,41516,4249,36350,null,null,36350
36420,8600000US36420,42726,2780,36420,null,null,36420
36451,8600000US36451,45793,11552,36451,null,null,36451
36470,8600000US36470,11741,8312,36470,null,null,36470
36473,8600000US36473,-666666666,-222222222,36473,-,**,36473
36518,8600000US36518,38590,7233,36518,null,null,36518
36526,8600000US36526,69808,4509,36526,null,null,36526
36527,8600000US36527,83399,10532,36527,null,null,36527
36551,8600000US36551,48698,4473,36551,null,null,36551
36553,8600000US36553,48143,7149,36553,null,null,36553
36582,8600000US36582,50720,3164,36582,null,null,36582
36584,8600000US36584,69271,26628,36584,null,null,36584
36585,8600000US36585,29549,10928,36585,null,null,36585
36603,8600000US36603,20714,1683,36603,null,null,36603
36605,8600000US36605,29782,2391,36605,null,null,36605
36744,8600000US36744,29625,5876,36744,null,null,36744
36761,8600000US36761,28333,8429,36761,null,null,36761
36765,8600000US36765,18750,1352,36765,null,null,36765
36783,8600000US36783,24107,7128,36783,null,null,36783
36785,8600000US36785,19938,11450,36785,null,null,36785
36792,8600000US36792,65035,42006,36792,null,null,36792
36854,8600000US36854,43404,5085,36854,null,null,36854
36861,8600000US36861,50000,10871,36861,null,null,36861
36915,8600000US36915,30521,28782,36915,null,null,36915
36376,8600000US36376,37981,5020,36376,null,null,36376
36322,8600000US36322,40716,6582,36322,null,null,36322
36340,8600000US36340,36782,7516,36340,null,null,36340
36343,8600000US36343,34688,8313,36343,null,null,36343
36360,8600000US36360,42549,4758,36360,null,null,36360
36604,8600000US36604,47653,5183,36604,null,null,36604
36425,8600000US36425,20125,16252,36425,null,null,36425
36426,8600000US36426,35331,2658,36426,null,null,36426
36436,8600000US36436,38531,9886,36436,null,null,36436
36535,8600000US36535,42170,3043,36535,null,null,36535
36545,8600000US36545,30000,3794,36545,null,null,36545
36556,8600000US36556,-666666666,-222222222,36556,-,**,36556
36578,8600000US36578,47279,37881,36578,null,null,36578
36581,8600000US36581,-666666666,-222222222,36581,-,**,36581
36607,8600000US36607,34953,6763,36607,null,null,36607
36608,8600000US36608,48745,3138,36608,null,null,36608
36613,8600000US36613,41913,5253,36613,null,null,36613
36759,8600000US36759,29798,13606,36759,null,null,36759
36619,8600000US36619,60492,7496,36619,null,null,36619
36722,8600000US36722,29773,23232,36722,null,null,36722
36784,8600000US36784,37500,8068,36784,null,null,36784
36855,8600000US36855,42007,8993,36855,null,null,36855
36856,8600000US36856,71689,9348,36856,null,null,36856
36867,8600000US36867,41925,2786,36867,null,null,36867
36871,8600000US36871,27589,22602,36871,null,null,36871
36910,8600000US36910,-666666666,-222222222,36910,-,**,36910
36916,8600000US36916,35144,21727,36916,null,null,36916
36456,8600000US36456,22412,5227,36456,null,null,36456
36441,8600000US36441,36328,4339,36441,null,null,36441
36442,8600000US36442,31534,7583,36442,null,null,36442
36445,8600000US36445,34722,14631,36445,null,null,36445
36474,8600000US36474,41550,10251,36474,null,null,36474
36475,8600000US36475,33617,6165,36475,null,null,36475
36483,8600000US36483,27308,15701,36483,null,null,36483
36502,8600000US36502,34985,4231,36502,null,null,36502
36522,8600000US36522,44627,4770,36522,null,null,36522
36530,8600000US36530,46426,9617,36530,null,null,36530
36539,8600000US36539,34129,16073,36539,null,null,36539
36558,8600000US36558,40268,7314,36558,null,null,36558
36562,8600000US36562,38661,11856,36562,null,null,36562
36579,8600000US36579,41346,20021,36579,null,null,36579
36587,8600000US36587,53012,6014,36587,null,null,36587
36602,8600000US36602,19977,7117,36602,null,null,36602
36606,8600000US36606,36073,2704,36606,null,null,36606
36609,8600000US36609,40126,2577,36609,null,null,36609
36610,8600000US36610,21380,3364,36610,null,null,36610
36611,8600000US36611,30929,4512,36611,null,null,36611
36695,8600000US36695,67926,5597,36695,null,null,36695
36793,8600000US36793,30332,6545,36793,null,null,36793
36701,8600000US36701,31916,1580,36701,null,null,36701
36726,8600000US36726,33313,8083,36726,null,null,36726
36756,8600000US36756,25498,3694,36756,null,null,36756
36853,8600000US36853,51670,4077,36853,null,null,36853
36863,8600000US36863,36746,4895,36863,null,null,36863
36869,8600000US36869,34656,3879,36869,null,null,36869
36908,8600000US36908,45565,9175,36908,null,null,36908
36009,8600000US36009,35735,9793,36009,null,null,36009
36025,8600000US36025,44444,7379,36025,null,null,36025
36047,8600000US36047,38036,25801,36047,null,null,36047
36078,8600000US36078,51393,4395,36078,null,null,36078
36079,8600000US36079,46792,3582,36079,null,null,36079
36080,8600000US36080,62184,5938,36080,null,null,36080
36113,8600000US36113,87250,13198,36113,null,null,36113
36201,8600000US36201,27266,2429,36201,null,null,36201
36206,8600000US36206,44882,3392,36206,null,null,36206
36251,8600000US36251,32769,6812,36251,null,null,36251
36274,8600000US36274,40246,4850,36274,null,null,36274
36314,8600000US36314,44583,29301,36314,null,null,36314
36346,8600000US36346,39423,8913,36346,null,null,36346
36351,8600000US36351,48770,3894,36351,null,null,36351
36542,8600000US36542,50737,4788,36542,null,null,36542
36523,8600000US36523,46196,13105,36523,null,null,36523
36532,8600000US36532,63519,3787,36532,null,null,36532
36540,8600000US36540,27159,21144,36540,null,null,36540
36559,8600000US36559,-666666666,-222222222,36559,-,**,36559
36862,8600000US36862,31939,4149,36862,null,null,36862
36564,8600000US36564,-666666666,-222222222,36564,-,**,36564
36567,8600000US36567,45248,5359,36567,null,null,36567
36571,8600000US36571,54812,4967,36571,null,null,36571
36904,8600000US36904,31480,3485,36904,null,null,36904
36925,8600000US36925,24335,6931,36925,null,null,36925
36016,8600000US36016,28839,4254,36016,null,null,36016
36024,8600000US36024,52038,7633,36024,null,null,36024
36031,8600000US36031,-666666666,-222222222,36031,-,**,36031
36043,8600000US36043,46349,8955,36043,null,null,36043
36117,8600000US36117,60884,2139,36117,null,null,36117
36255,8600000US36255,43005,14839,36255,null,null,36255
36264,8600000US36264,35618,5445,36264,null,null,36264
36280,8600000US36280,45433,5381,36280,null,null,36280
36301,8600000US36301,39618,1212,36301,null,null,36301
36455,8600000US36455,31250,9839,36455,null,null,36455
36460,8600000US36460,26172,6624,36460,null,null,36460
36511,8600000US36511,-666666666,-222222222,36511,-,**,36511
36524,8600000US36524,34598,6763,36524,null,null,36524
36525,8600000US36525,51364,12823,36525,null,null,36525
36529,8600000US36529,-666666666,-222222222,36529,-,**,36529
36583,8600000US36583,30982,11948,36583,null,null,36583
36749,8600000US36749,41615,28101,36749,null,null,36749
36617,8600000US36617,27039,2446,36617,null,null,36617
36723,8600000US36723,-666666666,-222222222,36723,-,**,36723
36748,8600000US36748,36375,5903,36748,null,null,36748
36776,8600000US36776,42500,17941,36776,null,null,36776
36782,8600000US36782,33224,7022,36782,null,null,36782
36353,8600000US36353,46750,12906,36353,null,null,36353
36371,8600000US36371,34671,12591,36371,null,null,36371
36453,8600000US36453,39375,5971,36453,null,null,36453
36467,8600000US36467,34183,1909,36467,null,null,36467
36790,8600000US36790,52993,15908,36790,null,null,36790
36832,8600000US36832,27367,2465,36832,null,null,36832
36858,8600000US36858,32500,17979,36858,null,null,36858
36521,8600000US36521,50855,10126,36521,null,null,36521
36471,8600000US36471,18594,9996,36471,null,null,36471
36476,8600000US36476,17708,8476,36476,null,null,36476
36480,8600000US36480,30313,11724,36480,null,null,36480
36513,8600000US36513,32917,15608,36513,null,null,36513
36703,8600000US36703,25445,4944,36703,null,null,36703
36572,8600000US36572,60609,11162,36572,null,null,36572
36575,8600000US36575,57686,5478,36575,null,null,36575
36727,8600000US36727,-666666666,-222222222,36727,-,**,36727
36736,8600000US36736,35664,13656,36736,null,null,36736
36740,8600000US36740,30900,8186,36740,null,null,36740
36742,8600000US36742,37000,9179,36742,null,null,36742
36751,8600000US36751,10781,7062,36751,null,null,36751
36754,8600000US36754,45341,11716,36754,null,null,36754
36758,8600000US36758,35466,16281,36758,null,null,36758
36850,8600000US36850,31477,1811,36850,null,null,36850
36003,8600000US36003,29073,7654,36003,null,null,36003
36022,8600000US36022,62346,8364,36022,null,null,36022
36026,8600000US36026,47400,12460,36026,null,null,36026
36032,8600000US36032,37407,8037,36032,null,null,36032
36020,8600000US36020,42750,7213,36020,null,null,36020
36029,8600000US36029,44938,6735,36029,null,null,36029
36041,8600000US36041,56797,15931,36041,null,null,36041
36053,8600000US36053,24250,6630,36053,null,null,36053
36066,8600000US36066,63792,8872,36066,null,null,36066
36071,8600000US36071,29583,13487,36071,null,null,36071
36035,8600000US36035,43517,3947,36035,null,null,36035
36048,8600000US36048,36406,7301,36048,null,null,36048
36049,8600000US36049,39397,5113,36049,null,null,36049
36067,8600000US36067,50840,5369,36067,null,null,36067
36069,8600000US36069,43566,8004,36069,null,null,36069
36075,8600000US36075,37621,11447,36075,null,null,36075
36081,8600000US36081,28745,2777,36081,null,null,36081
36088,8600000US36088,26924,2616,36088,null,null,36088
36091,8600000US36091,43351,5906,36091,null,null,36091
36109,8600000US36109,51449,2860,36109,null,null,36109
36266,8600000US36266,33977,7753,36266,null,null,36266
36017,8600000US36017,28125,7708,36017,null,null,36017
36036,8600000US36036,40250,6454,36036,null,null,36036
36040,8600000US36040,22584,3028,36040,null,null,36040
36051,8600000US36051,41143,13779,36051,null,null,36051
36064,8600000US36064,103284,6467,36064,null,null,36064
36083,8600000US36083,33223,4137,36083,null,null,36083
36107,8600000US36107,31129,4142,36107,null,null,36107
36110,8600000US36110,30690,3643,36110,null,null,36110
36205,8600000US36205,66397,47225,36205,null,null,36205
36272,8600000US36272,36762,2958,36272,null,null,36272
36278,8600000US36278,34753,5185,36278,null,null,36278
36310,8600000US36310,40186,6216,36310,null,null,36310
36312,8600000US36312,40191,3380,36312,null,null,36312
36313,8600000US36313,66977,30890,36313,null,null,36313
36344,8600000US36344,41821,5048,36344,null,null,36344
36373,8600000US36373,41061,12162,36373,null,null,36373
36375,8600000US36375,43467,5234,36375,null,null,36375
36432,8600000US36432,30196,4207,36432,null,null,36432
36435,8600000US36435,21875,9498,36435,null,null,36435
36106,8600000US36106,53143,6420,36106,null,null,36106
36258,8600000US36258,45563,14110,36258,null,null,36258
36345,8600000US36345,52611,7078,36345,null,null,36345
36271,8600000US36271,52560,3431,36271,null,null,36271
36276,8600000US36276,31858,8597,36276,null,null,36276
36316,8600000US36316,61912,6591,36316,null,null,36316
36352,8600000US36352,52882,9043,36352,null,null,36352
36370,8600000US36370,41696,11210,36370,null,null,36370
36444,8600000US36444,15341,10279,36444,null,null,36444
36446,8600000US36446,26250,9052,36446,null,null,36446
36477,8600000US36477,29442,3382,36477,null,null,36477
36505,8600000US36505,49767,17883,36505,null,null,36505
36509,8600000US36509,31964,7225,36509,null,null,36509
36544,8600000US36544,39756,7895,36544,null,null,36544
36574,8600000US36574,68958,31372,36574,null,null,36574
36576,8600000US36576,49265,12876,36576,null,null,36576
36612,8600000US36612,21597,6133,36612,null,null,36612
36693,8600000US36693,60685,4764,36693,null,null,36693
36728,8600000US36728,40735,17812,36728,null,null,36728
36738,8600000US36738,28859,11965,36738,null,null,36738
36752,8600000US36752,42045,4344,36752,null,null,36752
37166,8600000US37166,40078,3150,37166,null,null,37166
37178,8600000US37178,37870,7619,37178,null,null,37178
37766,8600000US37766,33005,2290,37766,null,null,37766
37206,8600000US37206,50365,3158,37206,null,null,37206
37210,8600000US37210,32938,2752,37210,null,null,37210
37765,8600000US37765,28750,24331,37765,null,null,37765
37769,8600000US37769,30184,5279,37769,null,null,37769
37803,8600000US37803,58221,3542,37803,null,null,37803
37807,8600000US37807,37235,4802,37807,null,null,37807
37846,8600000US37846,40361,9798,37846,null,null,37846
37847,8600000US37847,36815,7308,37847,null,null,37847
37215,8600000US37215,112047,11197,37215,null,null,37215
37311,8600000US37311,34716,2499,37311,null,null,37311
37391,8600000US37391,32375,10030,37391,null,null,37391
37681,8600000US37681,46725,7368,37681,null,null,37681
37083,8600000US37083,37314,3208,37083,null,null,37083
37190,8600000US37190,46941,4191,37190,null,null,37190
37010,8600000US37010,81618,13869,37010,null,null,37010
37015,8600000US37015,49901,2851,37015,null,null,37015
37029,8600000US37029,73963,5361,37029,null,null,37029
37042,8600000US37042,49715,1839,37042,null,null,37042
37060,8600000US37060,58359,12418,37060,null,null,37060
37025,8600000US37025,47075,7815,37025,null,null,37025
37220,8600000US37220,114841,13483,37220,null,null,37220
37306,8600000US37306,46679,5970,37306,null,null,37306
37310,8600000US37310,58912,6074,37310,null,null,37310
37312,8600000US37312,54970,4303,37312,null,null,37312
37317,8600000US37317,41371,6944,37317,null,null,37317
37326,8600000US37326,31000,6114,37326,null,null,37326
37328,8600000US37328,35000,11072,37328,null,null,37328
37363,8600000US37363,76558,5174,37363,null,null,37363
37366,8600000US37366,41917,13141,37366,null,null,37366
37369,8600000US37369,58125,22548,37369,null,null,37369
37687,8600000US37687,30652,4416,37687,null,null,37687
37688,8600000US37688,27188,8644,37688,null,null,37688
37710,8600000US37710,24083,8104,37710,null,null,37710
37713,8600000US37713,32935,13763,37713,null,null,37713
37722,8600000US37722,44528,4441,37722,null,null,37722
37723,8600000US37723,33571,22866,37723,null,null,37723
37730,8600000US37730,-666666666,-222222222,37730,-,**,37730
