NAME,GEO_ID,B19013_001E,B19013_001M,NAME,B19013_001EA,B19013_001MA,zip code tabulation area
ZCTA5 04408,8600000US04408,49375,26710,ZCTA5 04408,,,04408
ZCTA5 04416,8600000US04416,38125,14485,ZCTA5 04416,,,04416
ZCTA5 04418,8600000US04418,43021,10217,ZCTA5 04418,,,04418
ZCTA5 04428,8600000US04428,56702,4655,ZCTA5 04428,,,04428
ZCTA5 04434,8600000US04434,46528,8764,ZCTA5 04434,,,04434
ZCTA5 04444,8600000US04444,76087,19146,ZCTA5 04444,,,04444
ZCTA5 04496,8600000US04496,68571,14908,ZCTA5 04496,,,04496
ZCTA5 02341,8600000US02341,96389,6718,ZCTA5 02341,,,02341
ZCTA5 02343,8600000US02343,67589,7272,ZCTA5 02343,,,02343
ZCTA5 04456,8600000US04456,57326,6626,ZCTA5 04456,,,04456
ZCTA5 04475,8600000US04475,42031,11800,ZCTA5 04475,,,04475
ZCTA5 04488,8600000US04488,64141,5966,ZCTA5 04488,,,04488
ZCTA5 04530,8600000US04530,47760,5886,ZCTA5 04530,,,04530
ZCTA5 04537,8600000US04537,62117,8710,ZCTA5 04537,,,04537
ZCTA5 04555,8600000US04555,59348,7906,ZCTA5 04555,,,04555
ZCTA5 04572,8600000US04572,40045,16379,ZCTA5 04572,,,04572
ZCTA5 04606,8600000US04606,37656,8157,ZCTA5 04606,,,04606
ZCTA5 04612,8600000US04612,60000,17814,ZCTA5 04612,,,04612
ZCTA5 04614,8600000US04614,48043,17623,ZCTA5 04614,,,04614
ZCTA5 04624,8600000US04624,50795,18210,ZCTA5 04624,,,04624
ZCTA5 04631,8600000US04631,29375,4139,ZCTA5 04631,,,04631
ZCTA5 04681,8600000US04681,40375,10220,ZCTA5 04681,,,04681
ZCTA5 04693,8600000US04693,38875,13560,ZCTA5 04693,,,04693
ZCTA5 04635,8600000US04635,63250,58038,ZCTA5 04635,,,04635
ZCTA5 04649,8600000US04649,37941,8925,ZCTA5 04649,,,04649
ZCTA5 04743,8600000US04743,41070,3082,ZCTA5 04743,,,04743
ZCTA5 04750,8600000US04750,38413,5934,ZCTA5 04750,,,04750
ZCTA5 04760,8600000US04760,37500,7124,ZCTA5 04760,,,04760
ZCTA5 04766,8600000US04766,42917,9254,ZCTA5 04766,,,04766
ZCTA5 04776,8600000US04776,40435,7732,ZCTA5 04776,,,04776
ZCTA5 04841,8600000US04841,40486,7302,ZCTA5 04841,,,04841
ZCTA5 04847,8600000US04847,56563,7465,ZCTA5 04847,,,04847
ZCTA5 04912,8600000US04912,32159,10087,ZCTA5 04912,,,04912
ZCTA5 04915,8600000US04915,52226,8004,ZCTA5 04915,,,04915
ZCTA5 04925,8600000US04925,55313,27426,ZCTA5 04925,,,04925
ZCTA5 04937,8600000US04937,46332,7234,ZCTA5 04937,,,04937
ZCTA5 04949,8600000US04949,37262,15048,ZCTA5 04949,,,04949
ZCTA5 04962,8600000US04962,65370,3315,ZCTA5 04962,,,04962
ZCTA5 04965,8600000US04965,45769,5397,ZCTA5 04965,,,04965
ZCTA5 04974,8600000US04974,34242,10084,ZCTA5 04974,,,04974
ZCTA5 04985,8600000US04985,21875,12642,ZCTA5 04985,,,04985
ZCTA5 04010,8600000US04010,52986,8261,ZCTA5 04010,,,04010
ZCTA5 04011,8600000US04011,58125,4627,ZCTA5 04011,,,04011
ZCTA5 04043,8600000US04043,73105,6373,ZCTA5 04043,,,04043
ZCTA5 04073,8600000US04073,43974,4471,ZCTA5 04073,,,04073
ZCTA5 04083,8600000US04083,51599,10399,ZCTA5 04083,,,04083
ZCTA5 04086,8600000US04086,73937,4363,ZCTA5 04086,,,04086
ZCTA5 04092,8600000US04092,51062,2809,ZCTA5 04092,,,04092
ZCTA5 04226,8600000US04226,50096,10851,ZCTA5 04226,,,04226
ZCTA5 04258,8600000US04258,67961,8063,ZCTA5 04258,,,04258
ZCTA5 04268,8600000US04268,41034,6178,ZCTA5 04268,,,04268
ZCTA5 04095,8600000US04095,42083,7423,ZCTA5 04095,,,04095
ZCTA5 04108,8600000US04108,67000,22424,ZCTA5 04108,,,04108
ZCTA5 04224,8600000US04224,33445,3630,ZCTA5 04224,,,04224
ZCTA5 04275,8600000US04275,47750,10361,ZCTA5 04275,,,04275
ZCTA5 04287,8600000US04287,55125,9354,ZCTA5 04287,,,04287
ZCTA5 04349,8600000US04349,61667,9966,ZCTA5 04349,,,04349
ZCTA5 04353,8600000US04353,45147,6759,ZCTA5 04353,,,04353
ZCTA5 04901,8600000US04901,41399,3292,ZCTA5 04901,,,04901
ZCTA5 04928,8600000US04928,36719,10986,ZCTA5 04928,,,04928
ZCTA5 04843,8600000US04843,52500,13827,ZCTA5 04843,,,04843
ZCTA5 04860,8600000US04860,60658,14022,ZCTA5 04860,,,04860
ZCTA5 04864,8600000US04864,57000,7734,ZCTA5 04864,,,04864
ZCTA5 04964,8600000US04964,-666666666,-222222222,ZCTA5 04964,-,**,04964
ZCTA5 04734,8600000US04734,45438,7944,ZCTA5 04734,,,04734
ZCTA5 04855,8600000US04855,125714,50551,ZCTA5 04855,,,04855
ZCTA5 04938,8600000US04938,40439,5482,ZCTA5 04938,,,04938
ZCTA5 04953,8600000US04953,47750,14224,ZCTA5 04953,,,04953
ZCTA5 04955,8600000US04955,51364,6651,ZCTA5 04955,,,04955
ZCTA5 04982,8600000US04982,35893,23504,ZCTA5 04982,,,04982
ZCTA5 04988,8600000US04988,40288,15000,ZCTA5 04988,,,04988
ZCTA5 04989,8600000US04989,55759,7910,ZCTA5 04989,,,04989
ZCTA5 04355,8600000US04355,74559,11682,ZCTA5 04355,,,04355
ZCTA5 04424,8600000US04424,32333,5081,ZCTA5 04424,,,04424
ZCTA5 04431,8600000US04431,53750,28993,ZCTA5 04431,,,04431
ZCTA5 04448,8600000US04448,39688,9884,ZCTA5 04448,,,04448
ZCTA5 04451,8600000US04451,30536,7060,ZCTA5 04451,,,04451
ZCTA5 04455,8600000US04455,42917,12439,ZCTA5 04455,,,04455
ZCTA5 04923,8600000US04923,29821,9129,ZCTA5 04923,,,04923
ZCTA5 04924,8600000US04924,42332,13278,ZCTA5 04924,,,04924
ZCTA5 04929,8600000US04929,38750,8934,ZCTA5 04929,,,04929
ZCTA5 04943,8600000US04943,31472,2761,ZCTA5 04943,,,04943
ZCTA5 04956,8600000US04956,51786,11657,ZCTA5 04956,,,04956
ZCTA5 04976,8600000US04976,35884,7829,ZCTA5 04976,,,04976
ZCTA5 04984,8600000US04984,41000,5803,ZCTA5 04984,,,04984
ZCTA5 04046,8600000US04046,68587,8862,ZCTA5 04046,,,04046
ZCTA5 04002,8600000US04002,65347,7704,ZCTA5 04002,,,04002
ZCTA5 04017,8600000US04017,61250,20650,ZCTA5 04017,,,04017
ZCTA5 04042,8600000US04042,55433,12695,ZCTA5 04042,,,04042
ZCTA5 04047,8600000US04047,51023,9002,ZCTA5 04047,,,04047
ZCTA5 04050,8600000US04050,64167,18212,ZCTA5 04050,,,04050
ZCTA5 04055,8600000US04055,62083,12115,ZCTA5 04055,,,04055
ZCTA5 04062,8600000US04062,72893,4877,ZCTA5 04062,,,04062
ZCTA5 04074,8600000US04074,90040,9823,ZCTA5 04074,,,04074
ZCTA5 04102,8600000US04102,49426,3855,ZCTA5 04102,,,04102
ZCTA5 04103,8600000US04103,63804,4779,ZCTA5 04103,,,04103
ZCTA5 04221,8600000US04221,50417,9805,ZCTA5 04221,,,04221
ZCTA5 04106,8600000US04106,59979,3837,ZCTA5 04106,,,04106
ZCTA5 04107,8600000US04107,106343,10127,ZCTA5 04107,,,04107
ZCTA5 04210,8600000US04210,48363,3200,ZCTA5 04210,,,04210
ZCTA5 04231,8600000US04231,45313,16298,ZCTA5 04231,,,04231
ZCTA5 04281,8600000US04281,42857,11607,ZCTA5 04281,,,04281
ZCTA5 04292,8600000US04292,48750,8918,ZCTA5 04292,,,04292
ZCTA5 04352,8600000US04352,53906,10547,ZCTA5 04352,,,04352
ZCTA5 04354,8600000US04354,48882,8124,ZCTA5 04354,,,04354
ZCTA5 04421,8600000US04421,55313,17962,ZCTA5 04421,,,04421
ZCTA5 04430,8600000US04430,37542,5495,ZCTA5 04430,,,04430
ZCTA5 04442,8600000US04442,-666666666,-222222222,ZCTA5 04442,-,**,04442
ZCTA5 04450,8600000US04450,61761,9501,ZCTA5 04450,,,04450
ZCTA5 04462,8600000US04462,33266,3985,ZCTA5 04462,,,04462
ZCTA5 04463,8600000US04463,30388,3815,ZCTA5 04463,,,04463
ZCTA5 04468,8600000US04468,38077,6798,ZCTA5 04468,,,04468
ZCTA5 04562,8600000US04562,72431,10077,ZCTA5 04562,,,04562
ZCTA5 04487,8600000US04487,32083,6910,ZCTA5 04487,,,04487
ZCTA5 04547,8600000US04547,54948,4251,ZCTA5 04547,,,04547
ZCTA5 04556,8600000US04556,57798,4390,ZCTA5 04556,,,04556
ZCTA5 04564,8600000US04564,63125,18677,ZCTA5 04564,,,04564
ZCTA5 04576,8600000US04576,50074,5652,ZCTA5 04576,,,04576
ZCTA5 04613,8600000US04613,72083,61210,ZCTA5 04613,,,04613
ZCTA5 04616,8600000US04616,44219,14213,ZCTA5 04616,,,04616
ZCTA5 04617,8600000US04617,60833,6686,ZCTA5 04617,,,04617
ZCTA5 04626,8600000US04626,49853,12243,ZCTA5 04626,,,04626
ZCTA5 04628,8600000US04628,44653,17179,ZCTA5 04628,,,04628
ZCTA5 04640,8600000US04640,45473,6771,ZCTA5 04640,,,04640
ZCTA5 04657,8600000US04657,49063,9529,ZCTA5 04657,,,04657
ZCTA5 04664,8600000US04664,45000,8674,ZCTA5 04664,,,04664
ZCTA5 04676,8600000US04676,46042,15086,ZCTA5 04676,,,04676
ZCTA5 04730,8600000US04730,40833,3832,ZCTA5 04730,,,04730
ZCTA5 04762,8600000US04762,36591,15970,ZCTA5 04762,,,04762
ZCTA5 04763,8600000US04763,37000,7392,ZCTA5 04763,,,04763
ZCTA5 04856,8600000US04856,62625,21195,ZCTA5 04856,,,04856
ZCTA5 04773,8600000US04773,57039,24477,ZCTA5 04773,,,04773
ZCTA5 04853,8600000US04853,63125,10206,ZCTA5 04853,,,04853
ZCTA5 04920,8600000US04920,32684,4448,ZCTA5 04920,,,04920
ZCTA5 04927,8600000US04927,46625,9186,ZCTA5 04927,,,04927
ZCTA5 04936,8600000US04936,72500,46517,ZCTA5 04936,,,04936
ZCTA5 04942,8600000US04942,30352,3710,ZCTA5 04942,,,04942
ZCTA5 04945,8600000US04945,36667,11471,ZCTA5 04945,,,04945
ZCTA5 04957,8600000US04957,48549,5560,ZCTA5 04957,,,04957
ZCTA5 04963,8600000US04963,50082,6632,ZCTA5 04963,,,04963
ZCTA5 04652,8600000US04652,34301,3231,ZCTA5 04652,,,04652
ZCTA5 04642,8600000US04642,86563,30003,ZCTA5 04642,,,04642
ZCTA5 04543,8600000US04543,54671,8167,ZCTA5 04543,,,04543
ZCTA5 04579,8600000US04579,74148,8176,ZCTA5 04579,,,04579
ZCTA5 04654,8600000US04654,38232,6233,ZCTA5 04654,,,04654
ZCTA5 04660,8600000US04660,77250,17550,ZCTA5 04660,,,04660
ZCTA5 04669,8600000US04669,54531,44806,ZCTA5 04669,,,04669
ZCTA5 04758,8600000US04758,39464,6403,ZCTA5 04758,,,04758
ZCTA5 04765,8600000US04765,36250,8582,ZCTA5 04765,,,04765
ZCTA5 04848,8600000US04848,59635,12579,ZCTA5 04848,,,04848
ZCTA5 04849,8600000US04849,57635,4960,ZCTA5 04849,,,04849
ZCTA5 04911,8600000US04911,33866,5934,ZCTA5 04911,,,04911
ZCTA5 04947,8600000US04947,48194,8060,ZCTA5 04947,,,04947
ZCTA5 04022,8600000US04022,60179,9564,ZCTA5 04022,,,04022
ZCTA5 04961,8600000US04961,44688,4475,ZCTA5 04961,,,04961
ZCTA5 04008,8600000US04008,70355,9380,ZCTA5 04008,,,04008
ZCTA5 04048,8600000US04048,51790,5676,ZCTA5 04048,,,04048
ZCTA5 04220,8600000US04220,45663,4499,ZCTA5 04220,,,04220
ZCTA5 04240,8600000US04240,39890,2280,ZCTA5 04240,,,04240
ZCTA5 04250,8600000US04250,48199,8446,ZCTA5 04250,,,04250
ZCTA5 04259,8600000US04259,66985,12208,ZCTA5 04259,,,04259
ZCTA5 04260,8600000US04260,65446,6466,ZCTA5 04260,,,04260
ZCTA5 04261,8600000US04261,53125,11636,ZCTA5 04261,,,04261
ZCTA5 04274,8600000US04274,63359,7146,ZCTA5 04274,,,04274
ZCTA5 04363,8600000US04363,55025,7629,ZCTA5 04363,,,04363
ZCTA5 04003,8600000US04003,84250,11320,ZCTA5 04003,,,04003
ZCTA5 04015,8600000US04015,51842,22233,ZCTA5 04015,,,04015
ZCTA5 04019,8600000US04019,-666666666,-222222222,ZCTA5 04019,-,**,04019
ZCTA5 04029,8600000US04029,55583,2894,ZCTA5 04029,,,04029
ZCTA5 04030,8600000US04030,66469,6053,ZCTA5 04030,,,04030
ZCTA5 04091,8600000US04091,50833,9730,ZCTA5 04091,,,04091
ZCTA5 04038,8600000US04038,76267,5448,ZCTA5 04038,,,04038
ZCTA5 04064,8600000US04064,50843,7454,ZCTA5 04064,,,04064
ZCTA5 04068,8600000US04068,43824,3872,ZCTA5 04068,,,04068
ZCTA5 04069,8600000US04069,83700,10956,ZCTA5 04069,,,04069
ZCTA5 04093,8600000US04093,65762,8415,ZCTA5 04093,,,04093
ZCTA5 04779,8600000US04779,32500,6834,ZCTA5 04779,,,04779
ZCTA5 04364,8600000US04364,67207,11498,ZCTA5 04364,,,04364
ZCTA5 04426,8600000US04426,43395,4125,ZCTA5 04426,,,04426
ZCTA5 04413,8600000US04413,46917,13361,ZCTA5 04413,,,04413
ZCTA5 04435,8600000US04435,45789,5312,ZCTA5 04435,,,04435
ZCTA5 04412,8600000US04412,56354,4326,ZCTA5 04412,,,04412
ZCTA5 04449,8600000US04449,51523,5182,ZCTA5 04449,,,04449
ZCTA5 04459,8600000US04459,32279,6304,ZCTA5 04459,,,04459
ZCTA5 04544,8600000US04544,65938,34951,ZCTA5 04544,,,04544
ZCTA5 04573,8600000US04573,60833,10583,ZCTA5 04573,,,04573
ZCTA5 04623,8600000US04623,45885,5359,ZCTA5 04623,,,04623
ZCTA5 04625,8600000US04625,43000,16388,ZCTA5 04625,,,04625
ZCTA5 04629,8600000US04629,-666666666,-222222222,ZCTA5 04629,-,**,04629
ZCTA5 04634,8600000US04634,40953,2294,ZCTA5 04634,,,04634
ZCTA5 04648,8600000US04648,41136,10760,ZCTA5 04648,,,04648
ZCTA5 04653,8600000US04653,41394,7708,ZCTA5 04653,,,04653
ZCTA5 04674,8600000US04674,62917,24341,ZCTA5 04674,,,04674
ZCTA5 04733,8600000US04733,48750,34891,ZCTA5 04733,,,04733
ZCTA5 04736,8600000US04736,39933,4290,ZCTA5 04736,,,04736
ZCTA5 04745,8600000US04745,48542,11371,ZCTA5 04745,,,04745
ZCTA5 04764,8600000US04764,45625,13198,ZCTA5 04764,,,04764
ZCTA5 04772,8600000US04772,36583,8967,ZCTA5 04772,,,04772
ZCTA5 04774,8600000US04774,26953,3725,ZCTA5 04774,,,04774
ZCTA5 04785,8600000US04785,29583,4919,ZCTA5 04785,,,04785
ZCTA5 04787,8600000US04787,37614,9845,ZCTA5 04787,,,04787
ZCTA5 04851,8600000US04851,33750,28626,ZCTA5 04851,,,04851
ZCTA5 04854,8600000US04854,57407,8441,ZCTA5 04854,,,04854
ZCTA5 04862,8600000US04862,55719,3155,ZCTA5 04862,,,04862
ZCTA5 04863,8600000US04863,52045,18849,ZCTA5 04863,,,04863
ZCTA5 04786,8600000US04786,45286,11238,ZCTA5 04786,,,04786
ZCTA5 04768,8600000US04768,42292,8344,ZCTA5 04768,,,04768
ZCTA5 04780,8600000US04780,43409,6569,ZCTA5 04780,,,04780
ZCTA5 04781,8600000US04781,36417,7309,ZCTA5 04781,,,04781
ZCTA5 04756,8600000US04756,38354,3947,ZCTA5 04756,,,04756
ZCTA5 04694,8600000US04694,45694,3731,ZCTA5 04694,,,04694
ZCTA5 04852,8600000US04852,44375,42062,ZCTA5 04852,,,04852
ZCTA5 04861,8600000US04861,46993,8784,ZCTA5 04861,,,04861
ZCTA5 04917,8600000US04917,73144,10397,ZCTA5 04917,,,04917
ZCTA5 04921,8600000US04921,34485,3505,ZCTA5 04921,,,04921
ZCTA5 04950,8600000US04950,40080,5030,ZCTA5 04950,,,04950
ZCTA5 04971,8600000US04971,53199,7851,ZCTA5 04971,,,04971
ZCTA5 04969,8600000US04969,52404,7950,ZCTA5 04969,,,04969
ZCTA5 04979,8600000US04979,54417,6280,ZCTA5 04979,,,04979
ZCTA5 04983,8600000US04983,35921,9197,ZCTA5 04983,,,04983
ZCTA5 04986,8600000US04986,46875,4047,ZCTA5 04986,,,04986
ZCTA5 04987,8600000US04987,37344,5311,ZCTA5 04987,,,04987
ZCTA5 04024,8600000US04024,67574,19701,ZCTA5 04024,,,04024
ZCTA5 04032,8600000US04032,79500,6849,ZCTA5 04032,,,04032
ZCTA5 04040,8600000US04040,44613,8642,ZCTA5 04040,,,04040
ZCTA5 04005,8600000US04005,51118,1721,ZCTA5 04005,,,04005
ZCTA5 04009,8600000US04009,48524,9653,ZCTA5 04009,,,04009
ZCTA5 04020,8600000US04020,38875,11415,ZCTA5 04020,,,04020
ZCTA5 04039,8600000US04039,70529,9221,ZCTA5 04039,,,04039
ZCTA5 04049,8600000US04049,63773,6535,ZCTA5 04049,,,04049
ZCTA5 04066,8600000US04066,76912,23224,ZCTA5 04066,,,04066
ZCTA5 04076,8600000US04076,65417,7288,ZCTA5 04076,,,04076
ZCTA5 04079,8600000US04079,72247,5249,ZCTA5 04079,,,04079
ZCTA5 04084,8600000US04084,73523,14326,ZCTA5 04084,,,04084
ZCTA5 04088,8600000US04088,49063,5992,ZCTA5 04088,,,04088
ZCTA5 04096,8600000US04096,77695,10326,ZCTA5 04096,,,04096
ZCTA5 04097,8600000US04097,94058,14215,ZCTA5 04097,,,04097
ZCTA5 04101,8600000US04101,38876,3421,ZCTA5 04101,,,04101
ZCTA5 04216,8600000US04216,42500,6410,ZCTA5 04216,,,04216
ZCTA5 04217,8600000US04217,47333,9626,ZCTA5 04217,,,04217
ZCTA5 04859,8600000US04859,50529,10632,ZCTA5 04859,,,04859
ZCTA5 04284,8600000US04284,64773,11059,ZCTA5 04284,,,04284
ZCTA5 04105,8600000US04105,107194,13395,ZCTA5 04105,,,04105
ZCTA5 04110,8600000US04110,162227,45486,ZCTA5 04110,,,04110
ZCTA5 04222,8600000US04222,73750,15996,ZCTA5 04222,,,04222
ZCTA5 04228,8600000US04228,-666666666,-222222222,ZCTA5 04228,-,**,04228
ZCTA5 04252,8600000US04252,58179,6951,ZCTA5 04252,,,04252
ZCTA5 04419,8600000US04419,62716,4973,ZCTA5 04419,,,04419
ZCTA5 04427,8600000US04427,54000,3811,ZCTA5 04427,,,04427
ZCTA5 04410,8600000US04410,45063,3893,ZCTA5 04410,,,04410
ZCTA5 04441,8600000US04441,48426,12048,ZCTA5 04441,,,04441
ZCTA5 04457,8600000US04457,39842,7077,ZCTA5 04457,,,04457
ZCTA5 04460,8600000US04460,40583,9238,ZCTA5 04460,,,04460
ZCTA5 04922,8600000US04922,36250,8361,ZCTA5 04922,,,04922
ZCTA5 04930,8600000US04930,33990,6117,ZCTA5 04930,,,04930
ZCTA5 04939,8600000US04939,43750,14229,ZCTA5 04939,,,04939
ZCTA5 04941,8600000US04941,51389,5125,ZCTA5 04941,,,04941
ZCTA5 04958,8600000US04958,50511,7303,ZCTA5 04958,,,04958
ZCTA5 04966,8600000US04966,36477,4939,ZCTA5 04966,,,04966
ZCTA5 04967,8600000US04967,47765,9611,ZCTA5 04967,,,04967
ZCTA5 04970,8600000US04970,48981,5884,ZCTA5 04970,,,04970
ZCTA5 04978,8600000US04978,60927,3884,ZCTA5 04978,,,04978
ZCTA5 04981,8600000US04981,56078,5054,ZCTA5 04981,,,04981
ZCTA5 04357,8600000US04357,51563,13708,ZCTA5 04357,,,04357
ZCTA5 04351,8600000US04351,70455,9877,ZCTA5 04351,,,04351
ZCTA5 04406,8600000US04406,37188,13501,ZCTA5 04406,,,04406
ZCTA5 04342,8600000US04342,70129,5362,ZCTA5 04342,,,04342
ZCTA5 04347,8600000US04347,54464,14505,ZCTA5 04347,,,04347
ZCTA5 04294,8600000US04294,45158,7385,ZCTA5 04294,,,04294
ZCTA5 04021,8600000US04021,106375,12244,ZCTA5 04021,,,04021
ZCTA5 04254,8600000US04254,31154,7379,ZCTA5 04254,,,04254
ZCTA5 04346,8600000US04346,46893,3919,ZCTA5 04346,,,04346
ZCTA5 04001,8600000US04001,62659,13158,ZCTA5 04001,,,04001
ZCTA5 04411,8600000US04411,51172,7988,ZCTA5 04411,,,04411
ZCTA5 04239,8600000US04239,59769,6278,ZCTA5 04239,,,04239
ZCTA5 04490,8600000US04490,48750,24883,ZCTA5 04490,,,04490
ZCTA5 04747,8600000US04747,37933,3146,ZCTA5 04747,,,04747
ZCTA5 04027,8600000US04027,65750,11779,ZCTA5 04027,,,04027
ZCTA5 04087,8600000US04087,53117,16100,ZCTA5 04087,,,04087
ZCTA5 04769,8600000US04769,37036,3495,ZCTA5 04769,,,04769
ZCTA5 04236,8600000US04236,66303,7503,ZCTA5 04236,,,04236
ZCTA5 04238,8600000US04238,58250,9948,ZCTA5 04238,,,04238
ZCTA5 04253,8600000US04253,57944,11630,ZCTA5 04253,,,04253
ZCTA5 04219,8600000US04219,45813,6176,ZCTA5 04219,,,04219
ZCTA5 04255,8600000US04255,63250,7202,ZCTA5 04255,,,04255
ZCTA5 04270,8600000US04270,51359,10092,ZCTA5 04270,,,04270
ZCTA5 04285,8600000US04285,49219,14464,ZCTA5 04285,,,04285
ZCTA5 04330,8600000US04330,44127,4418,ZCTA5 04330,,,04330
ZCTA5 04401,8600000US04401,46493,3026,ZCTA5 04401,,,04401
ZCTA5 04417,8600000US04417,32955,11195,ZCTA5 04417,,,04417
ZCTA5 04438,8600000US04438,43438,6079,ZCTA5 04438,,,04438
ZCTA5 04471,8600000US04471,37167,5289,ZCTA5 04471,,,04471
ZCTA5 04476,8600000US04476,47188,10421,ZCTA5 04476,,,04476
ZCTA5 04553,8600000US04553,64216,3871,ZCTA5 04553,,,04553
ZCTA5 04479,8600000US04479,41711,6206,ZCTA5 04479,,,04479
ZCTA5 04538,8600000US04538,44013,6455,ZCTA5 04538,,,04538
ZCTA5 04548,8600000US04548,60417,20667,ZCTA5 04548,,,04548
ZCTA5 04558,8600000US04558,85536,45093,ZCTA5 04558,,,04558
ZCTA5 04574,8600000US04574,48355,8276,ZCTA5 04574,,,04574
ZCTA5 04607,8600000US04607,48063,6034,ZCTA5 04607,,,04607
ZCTA5 04630,8600000US04630,40893,6790,ZCTA5 04630,,,04630
ZCTA5 04646,8600000US04646,56071,26506,ZCTA5 04646,,,04646
ZCTA5 04658,8600000US04658,39457,7473,ZCTA5 04658,,,04658
ZCTA5 04668,8600000US04668,32500,8192,ZCTA5 04668,,,04668
ZCTA5 04683,8600000US04683,72589,64248,ZCTA5 04683,,,04683
ZCTA5 04691,8600000US04691,54375,13288,ZCTA5 04691,,,04691
ZCTA5 04732,8600000US04732,39420,3787,ZCTA5 04732,,,04732
ZCTA5 04739,8600000US04739,37031,7108,ZCTA5 04739,,,04739
ZCTA5 04742,8600000US04742,30076,11405,ZCTA5 04742,,,04742
ZCTA5 04973,8600000US04973,48500,6778,ZCTA5 04973,,,04973
ZCTA5 04071,8600000US04071,72717,10015,ZCTA5 04071,,,04071
ZCTA5 04237,8600000US04237,73906,19937,ZCTA5 04237,,,04237
ZCTA5 04348,8600000US04348,53830,6669,ZCTA5 04348,,,04348
ZCTA5 04472,8600000US04472,55815,5026,ZCTA5 04472,,,04472
ZCTA5 04474,8600000US04474,57127,10701,ZCTA5 04474,,,04474
ZCTA5 04461,8600000US04461,60075,14685,ZCTA5 04461,,,04461
ZCTA5 04619,8600000US04619,34845,8149,ZCTA5 04619,,,04619
ZCTA5 04685,8600000US04685,62188,16590,ZCTA5 04685,,,04685
ZCTA5 04932,8600000US04932,51797,7690,ZCTA5 04932,,,04932
ZCTA5 04497,8600000US04497,26429,8365,ZCTA5 04497,,,04497
ZCTA5 04541,8600000US04541,171406,161484,ZCTA5 04541,,,04541
ZCTA5 04551,8600000US04551,60556,13888,ZCTA5 04551,,,04551
ZCTA5 04554,8600000US04554,48194,42399,ZCTA5 04554,,,04554
ZCTA5 04609,8600000US04609,53053,10626,ZCTA5 04609,,,04609
ZCTA5 04611,8600000US04611,50192,9041,ZCTA5 04611,,,04611
ZCTA5 04622,8600000US04622,40156,2674,ZCTA5 04622,,,04622
ZCTA5 04643,8600000US04643,37446,16031,ZCTA5 04643,,,04643
ZCTA5 04645,8600000US04645,-666666666,-222222222,ZCTA5 04645,-,**,04645
ZCTA5 04655,8600000US04655,53125,6985,ZCTA5 04655,,,04655
ZCTA5 04675,8600000US04675,-666666666,-222222222,ZCTA5 04675,-,**,04675
ZCTA5 04677,8600000US04677,56719,10510,ZCTA5 04677,,,04677
ZCTA5 04680,8600000US04680,39375,4702,ZCTA5 04680,,,04680
ZCTA5 04735,8600000US04735,44583,11153,ZCTA5 04735,,,04735
ZCTA5 04740,8600000US04740,40455,9953,ZCTA5 04740,,,04740
ZCTA5 04746,8600000US04746,29643,4720,ZCTA5 04746,,,04746
ZCTA5 04757,8600000US04757,53784,4913,ZCTA5 04757,,,04757
ZCTA5 04777,8600000US04777,31625,6730,ZCTA5 04777,,,04777
ZCTA5 04783,8600000US04783,38750,13557,ZCTA5 04783,,,04783
ZCTA5 04858,8600000US04858,54107,12295,ZCTA5 04858,,,04858
ZCTA5 04952,8600000US04952,49267,4678,ZCTA5 04952,,,04952
ZCTA5 04605,8600000US04605,52645,3522,ZCTA5 04605,,,04605
ZCTA5 04671,8600000US04671,63929,10180,ZCTA5 04671,,,04671
ZCTA5 04944,8600000US04944,-666666666,-222222222,ZCTA5 04944,-,**,04944
ZCTA5 04057,8600000US04057,-666666666,-222222222,ZCTA5 04057,-,**,04057
ZCTA5 04109,8600000US04109,62589,37771,ZCTA5 04109,,,04109
ZCTA5 04415,8600000US04415,34583,12585,ZCTA5 04415,,,04415
ZCTA5 04975,8600000US04975,-666666666,-222222222,ZCTA5 04975,-,**,04975
ZCTA5 04469,8600000US04469,-666666666,-222222222,ZCTA5 04469,-,**,04469
ZCTA5 04006,8600000US04006,-666666666,-222222222,ZCTA5 04006,-,**,04006
ZCTA5 04918,8600000US04918,52031,41555,ZCTA5 04918,,,04918
ZCTA5 04686,8600000US04686,33750,27829,ZCTA5 04686,,,04686
ZCTA5 04063,8600000US04063,41786,26651,ZCTA5 04063,,,04063
ZCTA5 04940,8600000US04940,-666666666,-222222222,ZCTA5 04940,-,**,04940
ZCTA5 04481,8600000US04481,39779,4475,ZCTA5 04481,,,04481
ZCTA5 04454,8600000US04454,-666666666,-222222222,ZCTA5 04454,-,**,04454
ZCTA5 04234,8600000US04234,29516,24968,ZCTA5 04234,,,04234
ZCTA5 04926,8600000US04926,-666666666,-222222222,ZCTA5 04926,-,**,04926
ZCTA5 04227,8600000US04227,36324,8022,ZCTA5 04227,,,04227
ZCTA5 04485,8600000US04485,60625,19312,ZCTA5 04485,,,04485
ZCTA5 04491,8600000US04491,33750,9363,ZCTA5 04491,,,04491
ZCTA5 04644,8600000US04644,-666666666,-222222222,ZCTA5 04644,-,**,04644
ZCTA5 04359,8600000US04359,-666666666,-222222222,ZCTA5 04359,-,**,04359
ZCTA5 04343,8600000US04343,-666666666,-222222222,ZCTA5 04343,-,**,04343
ZCTA5 04571,8600000US04571,47029,22818,ZCTA5 04571,,,04571
